"ISARIC_4C_Mortality","ISARIC_4C_Deterioration","ISARIC_4C_Mortality_Prob"
6,93.753400011132,7.78378378378378
8,67.5167569819057,14.4486692015209
14,61.5164901240158,44.5749440715884
12,48.9298106696891,32.9079307201458
11,85.0222951243363,26.9156159068865
13,95.8539081752453,40.1318888365521
4,15.079303413093,4.80519480519481
6,20.6974353723084,7.78378378378378
9,28.3584897873114,19.1646191646192
10,45.4083649722516,22.8999464954521
17,75.8328768849949,66.1224489795918
6,21.6080917346675,7.78378378378378
11,57.8480057720226,26.9156159068865
15,91.6698193890968,51.6393442622951
2,17.1463029975388,0.806451612903226
4,24.6185434030523,4.80519480519481
5,11.982886866844,7.47422680412371
10,21.433868252653,22.8999464954521
4,32.1911954404838,4.80519480519481
8,58.2186848819093,14.4486692015209
11,22.9155095735025,26.9156159068865
12,30.9492140109468,32.9079307201458
3,11.8170426088036,2.31124807395994
13,74.1996132348225,40.1318888365521
15,84.9382677176526,51.6393442622951
11,48.6218822023541,26.9156159068865
11,65.5824640055197,26.9156159068865
9,28.2178337854081,19.1646191646192
9,18.7097406462724,19.1646191646192
10,48.5953946041267,22.8999464954521
9,43.6744470730036,19.1646191646192
13,73.0641658437881,40.1318888365521
10,33.5868003933274,22.8999464954521
5,20.0823063035612,7.47422680412371
10,83.2433273013222,22.8999464954521
2,36.3636028272695,0.806451612903226
11,32.2627995873787,26.9156159068865
12,34.9746473864961,32.9079307201458
15,43.8822376726218,51.6393442622951
7,21.605802643228,11.6953762466002
11,50.2751575304148,26.9156159068865
13,48.7612309562807,40.1318888365521
11,59.7079546408546,26.9156159068865
10,32.6985246569839,22.8999464954521
10,46.4047273303439,22.8999464954521
12,57.2500329475858,32.9079307201458
2,28.5517260684304,0.806451612903226
10,38.127654045871,22.8999464954521
12,49.6555905790604,32.9079307201458
12,34.4777065359748,32.9079307201458
9,38.216337092054,19.1646191646192
7,25.6365159329466,11.6953762466002
11,27.9001987458438,26.9156159068865
10,22.6532730352337,22.8999464954521
14,59.0937797138011,44.5749440715884
8,46.462563917629,14.4486692015209
12,53.6488581165798,32.9079307201458
11,66.7849551688596,26.9156159068865
16,93.7457615562283,59.1031390134529
10,87.5956303644689,22.8999464954521
11,35.2356685028577,26.9156159068865
6,52.4170564543333,7.78378378378378
5,59.480832202883,7.47422680412371
7,65.0598371308533,11.6953762466002
9,36.1579217901249,19.1646191646192
11,97.3002707124518,26.9156159068865
14,62.0120561551677,44.5749440715884
10,22.1465827430961,22.8999464954521
8,46.2456517160785,14.4486692015209
12,60.1045965352969,32.9079307201458
14,48.8684715204416,44.5749440715884
14,52.4331051759187,44.5749440715884
6,24.0163591372244,7.78378378378378
6,49.9033059580928,7.78378378378378
10,27.7459212163643,22.8999464954521
11,21.0889407955413,26.9156159068865
8,63.85375102494,14.4486692015209
7,52.1158124228716,11.6953762466002
7,27.8632549917709,11.6953762466002
18,94.571658395472,75.8099352051836
17,97.9674703654338,66.1224489795918
4,57.726117450934,4.80519480519481
10,44.3901986059914,22.8999464954521
4,36.3595635709035,4.80519480519481
12,42.4225843223446,32.9079307201458
11,68.2715138131447,26.9156159068865
14,62.5366728370158,44.5749440715884
13,26.5747076452926,40.1318888365521
13,57.721977797023,40.1318888365521
12,72.4622615858123,32.9079307201458
3,20.8803328666203,2.31124807395994
12,79.1344984071007,32.9079307201458
15,94.1477298649173,51.6393442622951
9,37.7792858737238,19.1646191646192
2,10.7894564645438,0.806451612903226
2,20.2850825858443,0.806451612903226
13,58.7966509535491,40.1318888365521
6,35.6879316697804,7.78378378378378
12,50.0839978912436,32.9079307201458
3,14.0862119072137,2.31124807395994
13,29.4767261018494,40.1318888365521
11,42.9969321021736,26.9156159068865
11,27.3988062761908,26.9156159068865
10,58.0305678601378,22.8999464954521
7,63.4783004858566,11.6953762466002
6,51.6528362269479,7.78378378378378
9,59.168598610717,19.1646191646192
10,30.6149991418027,22.8999464954521
9,75.5778937352918,19.1646191646192
13,79.5317382822309,40.1318888365521
15,75.0777414572997,51.6393442622951
6,20.8756043210888,7.78378378378378
9,20.8421874821742,19.1646191646192
5,58.0004474131567,7.47422680412371
3,13.5356847876514,2.31124807395994
9,16.6832792217405,19.1646191646192
9,63.825997330735,19.1646191646192
13,39.063056775339,40.1318888365521
14,78.4931621292051,44.5749440715884
7,26.6952981807969,11.6953762466002
12,43.9012555862756,32.9079307201458
13,64.4718227919079,40.1318888365521
6,12.3860207373292,7.78378378378378
4,29.3526336795475,4.80519480519481
10,37.9679558366872,22.8999464954521
16,45.574196873333,59.1031390134529
10,26.2092356765515,22.8999464954521
16,96.1339619336651,59.1031390134529
7,33.6423315739432,11.6953762466002
10,62.4541514863906,22.8999464954521
12,67.7313146122388,32.9079307201458
8,48.130041973075,14.4486692015209
11,38.1502941005133,26.9156159068865
16,82.7146247938349,59.1031390134529
8,63.8877944167672,14.4486692015209
15,72.7372071882517,51.6393442622951
6,45.1193557658657,7.78378378378378
11,79.6595516129873,26.9156159068865
16,91.8732653600542,59.1031390134529
6,61.5937816012937,7.78378378378378
7,47.2591217777517,11.6953762466002
3,27.7508288626104,2.31124807395994
2,9.25194442225298,0.806451612903226
9,24.4432429344154,19.1646191646192
8,17.2525979550317,14.4486692015209
11,33.7553732410402,26.9156159068865
7,12.9799370793386,11.6953762466002
7,21.6642673652252,11.6953762466002
12,48.8214687799012,32.9079307201458
3,15.6339206118728,2.31124807395994
12,32.9255533402513,32.9079307201458
9,45.0017432731089,19.1646191646192
10,64.7595083095862,22.8999464954521
11,72.6498331258314,26.9156159068865
4,17.5786768435696,4.80519480519481
11,58.3028716713248,26.9156159068865
14,60.46886962284,44.5749440715884
5,38.464956466486,7.47422680412371
4,17.7650094239481,4.80519480519481
10,47.2155601377645,22.8999464954521
1,8.53537821365095,0.297619047619048
12,24.4341679029102,32.9079307201458
17,92.0877454015228,66.1224489795918
8,49.4319535202143,14.4486692015209
12,65.5389038146354,32.9079307201458
16,52.7635974749249,59.1031390134529
10,36.8064330770631,22.8999464954521
15,78.8292177400891,51.6393442622951
11,29.049454214033,26.9156159068865
3,19.5901271131471,2.31124807395994
7,77.2049961283706,11.6953762466002
14,90.2468970100076,44.5749440715884
13,40.8448694569158,40.1318888365521
8,20.6375590674662,14.4486692015209
11,85.282020991302,26.9156159068865
14,80.0833926811924,44.5749440715884
17,88.5079188232531,66.1224489795918
4,26.7134732945626,4.80519480519481
6,43.8003490005958,7.78378378378378
2,11.0521862561061,0.806451612903226
10,57.2488308436213,22.8999464954521
18,91.1627126098362,75.8099352051836
14,40.4335171491106,44.5749440715884
13,73.9252394149905,40.1318888365521
13,52.9326448826321,40.1318888365521
6,43.788500284743,7.78378378378378
5,27.6936684138795,7.47422680412371
0,5.20510641882446,NA
6,58.0669205590358,7.78378378378378
15,66.0254299161706,51.6393442622951
2,17.1969599372033,0.806451612903226
0,9.85199781056201,NA
4,9.64849528552712,4.80519480519481
10,70.0211263546774,22.8999464954521
6,16.4049494658575,7.78378378378378
4,14.346511638723,4.80519480519481
14,62.7879973072462,44.5749440715884
8,41.8504227404648,14.4486692015209
17,86.2654049165842,66.1224489795918
7,38.2845131475991,11.6953762466002
10,50.3346898766048,22.8999464954521
6,14.1302207099239,7.78378378378378
14,55.7477179750762,44.5749440715884
13,36.286858259615,40.1318888365521
13,35.709073513185,40.1318888365521
17,71.8512094461959,66.1224489795918
10,61.8366820697134,22.8999464954521
15,61.7023789793033,51.6393442622951
5,33.6356796427253,7.47422680412371
5,41.4285211189408,7.47422680412371
10,64.0103491198225,22.8999464954521
13,56.7371408494544,40.1318888365521
11,40.4455468080237,26.9156159068865
12,54.4559202691574,32.9079307201458
7,23.438897953295,11.6953762466002
0,9.26543460885946,NA
11,64.2275588184612,26.9156159068865
14,47.4766102181693,44.5749440715884
7,27.6503968270005,11.6953762466002
5,23.4769210778104,7.47422680412371
13,88.1695270115403,40.1318888365521
8,84.1363238266309,14.4486692015209
13,37.0262558943903,40.1318888365521
6,64.7042838751194,7.78378378378378
12,53.8017173907738,32.9079307201458
15,89.1972370806268,51.6393442622951
9,40.0208487558674,19.1646191646192
8,54.2399095530038,14.4486692015209
9,27.6081085322754,19.1646191646192
13,56.1283939336196,40.1318888365521
7,49.4922354643617,11.6953762466002
16,97.6353611015482,59.1031390134529
12,71.4037718028774,32.9079307201458
10,63.7300753045832,22.8999464954521
6,52.3624409970097,7.78378378378378
4,30.5135485160253,4.80519480519481
13,77.2469342060966,40.1318888365521
13,76.6082390293876,40.1318888365521
1,22.1692362705802,0.297619047619048
14,84.2151279891626,44.5749440715884
9,46.8465776242383,19.1646191646192
3,6.56954056497501,2.31124807395994
10,60.6176971936352,22.8999464954521
8,49.141889873723,14.4486692015209
14,49.8692037621977,44.5749440715884
12,78.4500967636693,32.9079307201458
11,30.7978504927418,26.9156159068865
15,70.0665587394479,51.6393442622951
7,54.6163625270059,11.6953762466002
9,57.64367929874,19.1646191646192
16,73.7242007636577,59.1031390134529
11,36.8068399557682,26.9156159068865
11,42.1002603082142,26.9156159068865
14,87.8553809911907,44.5749440715884
13,64.4042772565127,40.1318888365521
11,35.8909424062134,26.9156159068865
13,79.352247607933,40.1318888365521
16,92.3127490910556,59.1031390134529
10,32.794651362996,22.8999464954521
14,81.0439207600009,44.5749440715884
3,28.7245816729133,2.31124807395994
4,19.7354068352444,4.80519480519481
2,28.9194695884343,0.806451612903226
9,30.381301491934,19.1646191646192
2,21.9009571803223,0.806451612903226
2,11.0728408092966,0.806451612903226
13,45.6390682581288,40.1318888365521
16,91.3062910673163,59.1031390134529
7,12.412335744795,11.6953762466002
5,23.1712149387681,7.47422680412371
6,14.6815752929125,7.78378378378378
14,62.0457652779364,44.5749440715884
13,44.3942954723017,40.1318888365521
12,48.2888406790696,32.9079307201458
2,8.22181526037235,0.806451612903226
15,51.2717589351198,51.6393442622951
5,49.5935602688915,7.47422680412371
8,56.6630870644326,14.4486692015209
15,56.4887513252296,51.6393442622951
9,28.4163354905643,19.1646191646192
11,46.6116784608975,26.9156159068865
1,15.3316297598871,0.297619047619048
16,76.9655714899916,59.1031390134529
4,41.5970280475215,4.80519480519481
10,25.1483751620875,22.8999464954521
11,26.0055042632436,26.9156159068865
14,77.6116761097168,44.5749440715884
11,37.5834866115065,26.9156159068865
9,43.7710167330207,19.1646191646192
7,43.0594099316152,11.6953762466002
10,30.4644789365682,22.8999464954521
11,37.3935950626991,26.9156159068865
8,26.7776610525328,14.4486692015209
14,84.9690923122495,44.5749440715884
8,36.1114266981558,14.4486692015209
4,39.8596750703934,4.80519480519481
12,63.7997028665907,32.9079307201458
12,62.3798601897727,32.9079307201458
15,97.3996328401724,51.6393442622951
12,56.7178593838955,32.9079307201458
12,49.3855537859307,32.9079307201458
9,34.5840708209381,19.1646191646192
2,12.2887969525584,0.806451612903226
1,9.07573096279194,0.297619047619048
14,66.075258465945,44.5749440715884
15,51.2444383941602,51.6393442622951
3,17.1712964132002,2.31124807395994
7,19.706913658225,11.6953762466002
2,6.94282032067349,0.806451612903226
5,16.5982995589331,7.47422680412371
12,28.105590246374,32.9079307201458
7,61.3849702856256,11.6953762466002
3,7.32945139252935,2.31124807395994
10,59.2047846397302,22.8999464954521
11,61.0929754830325,26.9156159068865
7,56.1886966926232,11.6953762466002
3,9.47621556578527,2.31124807395994
10,71.9629790793558,22.8999464954521
11,84.2866071489871,26.9156159068865
8,33.1108117009594,14.4486692015209
1,6.42121018801161,0.297619047619048
16,66.0860869327029,59.1031390134529
11,49.9968523437642,26.9156159068865
4,9.47828801617674,4.80519480519481
13,64.2236323727013,40.1318888365521
1,17.7990622796107,0.297619047619048
11,34.5404847211895,26.9156159068865
6,38.2843313060974,7.78378378378378
14,34.2270868596757,44.5749440715884
14,97.7175385938996,44.5749440715884
12,56.2388935515114,32.9079307201458
9,38.9173411420976,19.1646191646192
9,46.1215708468918,19.1646191646192
1,13.5954039743153,0.297619047619048
10,33.212533052147,22.8999464954521
15,72.133850202474,51.6393442622951
2,6.7036675264575,0.806451612903226
11,89.0405912702159,26.9156159068865
13,70.4984094618554,40.1318888365521
15,77.0197563063722,51.6393442622951
2,7.98186941436917,0.806451612903226
11,41.7378964673703,26.9156159068865
2,16.0324694350965,0.806451612903226
15,59.7244753085136,51.6393442622951
1,12.956600368447,0.297619047619048
1,9.19108085220963,0.297619047619048
12,28.61636428699,32.9079307201458
2,21.055770619947,0.806451612903226
11,40.1606358226105,26.9156159068865
5,12.6873560623215,7.47422680412371
11,52.419552554727,26.9156159068865
6,9.70446942260865,7.78378378378378
6,16.05581805629,7.78378378378378
8,38.0103516815482,14.4486692015209
2,17.8534758135914,0.806451612903226
4,12.3771555080334,4.80519480519481
2,13.6309264966832,0.806451612903226
1,8.15672445937419,0.297619047619048
2,9.6396876323261,0.806451612903226
12,23.626071259684,32.9079307201458
13,53.6411959933835,40.1318888365521
5,12.8345038588133,7.47422680412371
7,37.8006114084511,11.6953762466002
9,20.8259848245968,19.1646191646192
4,13.5155710654683,4.80519480519481
4,17.3045142671564,4.80519480519481
6,10.6965264017136,7.78378378378378
7,8.56911768798957,11.6953762466002
1,10.1828532723335,0.297619047619048
11,56.2475619921854,26.9156159068865
5,13.0557383745286,7.47422680412371
13,28.3007809690666,40.1318888365521
14,63.091020642084,44.5749440715884
4,12.5224676638474,4.80519480519481
3,10.0615043382447,2.31124807395994
2,11.9597909797445,0.806451612903226
1,10.3823896091208,0.297619047619048
10,77.7187523757155,22.8999464954521
7,25.4561680396332,11.6953762466002
11,28.6388370405489,26.9156159068865
15,75.7392907824545,51.6393442622951
4,38.4158959770288,4.80519480519481
10,14.2992429542106,22.8999464954521
10,24.2979754943345,22.8999464954521
10,19.5874585044924,22.8999464954521
10,20.3010895960769,22.8999464954521
5,60.2688305986774,7.47422680412371
3,11.6634370185324,2.31124807395994
6,26.7951156407718,7.78378378378378
7,69.3407739187596,11.6953762466002
1,6.3897901356903,0.297619047619048
6,19.2513280278684,7.78378378378378
16,56.4982328367981,59.1031390134529
13,72.1668736582453,40.1318888365521
11,54.9752676258363,26.9156159068865
6,21.9015294951436,7.78378378378378
11,52.8973690010383,26.9156159068865
12,41.165685485968,32.9079307201458
8,14.1045867486,14.4486692015209
14,38.7277496359248,44.5749440715884
11,72.3837488795579,26.9156159068865
11,39.6964306885714,26.9156159068865
5,31.1842278350343,7.47422680412371
12,58.3191471431219,32.9079307201458
10,24.1834498584362,22.8999464954521
11,42.6221975091458,26.9156159068865
14,70.1622536891015,44.5749440715884
5,34.8341097212085,7.47422680412371
3,10.0881711363508,2.31124807395994
10,14.2300213606037,22.8999464954521
15,56.5809931890365,51.6393442622951
9,32.6572499443716,19.1646191646192
5,17.97152013965,7.47422680412371
11,58.8472183164095,26.9156159068865
7,37.7230896698869,11.6953762466002
6,13.4270557888609,7.78378378378378
12,38.2313016111166,32.9079307201458
13,70.5580441513521,40.1318888365521
9,35.4497076387659,19.1646191646192
7,28.2948928499064,11.6953762466002
12,31.104338875826,32.9079307201458
8,33.1869318735107,14.4486692015209
15,58.6754780320798,51.6393442622951
13,46.994839006542,40.1318888365521
16,85.3194765261778,59.1031390134529
13,57.1653080312325,40.1318888365521
4,36.4410762737144,4.80519480519481
6,57.2335937156994,7.78378378378378
7,18.7511412485616,11.6953762466002
2,16.5455673449441,0.806451612903226
2,34.0692162185165,0.806451612903226
13,89.2359664019521,40.1318888365521
13,52.5119156081912,40.1318888365521
10,44.572189007769,22.8999464954521
1,7.92192839237449,0.297619047619048
16,81.2233775472877,59.1031390134529
7,49.592358734574,11.6953762466002
11,50.9182208260085,26.9156159068865
10,48.5767089655173,22.8999464954521
10,50.2912306368723,22.8999464954521
8,46.7235584296552,14.4486692015209
16,70.5628729987689,59.1031390134529
10,19.4453120232105,22.8999464954521
10,38.1782106937055,22.8999464954521
14,32.75894505644,44.5749440715884
5,24.6167929679226,7.47422680412371
7,44.3780360449092,11.6953762466002
12,42.0005448764727,32.9079307201458
14,74.8876887474263,44.5749440715884
12,47.3669701686622,32.9079307201458
11,49.6634755685424,26.9156159068865
10,27.7656639477181,22.8999464954521
16,80.9112919354494,59.1031390134529
13,56.8619776113248,40.1318888365521
9,88.5483441933495,19.1646191646192
10,23.9864031323994,22.8999464954521
9,41.1847034062713,19.1646191646192
15,74.1922090033305,51.6393442622951
10,84.3547182856648,22.8999464954521
15,92.1473511624708,51.6393442622951
4,22.2662468935889,4.80519480519481
7,42.8898655586423,11.6953762466002
10,40.9867820578136,22.8999464954521
13,40.0033455875188,40.1318888365521
6,48.0446632437828,7.78378378378378
13,76.2353465922719,40.1318888365521
14,81.3523629345985,44.5749440715884
15,76.0331658190716,51.6393442622951
4,39.0504439852361,4.80519480519481
11,25.0993214787015,26.9156159068865
10,24.1124432841768,22.8999464954521
16,84.1860941296073,59.1031390134529
12,67.3975382630607,32.9079307201458
10,80.3890145542855,22.8999464954521
14,45.3795894321307,44.5749440715884
8,49.9124499100366,14.4486692015209
10,42.561120395721,22.8999464954521
10,71.4334931978,22.8999464954521
12,66.7492417774116,32.9079307201458
3,22.2131288225022,2.31124807395994
2,18.6063810055276,0.806451612903226
12,37.6231081059346,32.9079307201458
8,50.2455489864675,14.4486692015209
8,29.7496674221766,14.4486692015209
17,75.4825266183956,66.1224489795918
3,22.2646365495863,2.31124807395994
7,57.2606605812643,11.6953762466002
14,81.0723400479318,44.5749440715884
12,67.273586848181,32.9079307201458
12,47.1617285579209,32.9079307201458
8,21.2661831219197,14.4486692015209
16,41.5783516004361,59.1031390134529
9,40.4070385329885,19.1646191646192
12,58.9614088399277,32.9079307201458
13,48.1441009385471,40.1318888365521
17,88.9470401031991,66.1224489795918
15,54.8995638002517,51.6393442622951
13,87.426435866876,40.1318888365521
15,72.719976462123,51.6393442622951
13,76.6626056099007,40.1318888365521
6,46.8680372522488,7.78378378378378
6,36.5829363181499,7.78378378378378
8,60.1453135066823,14.4486692015209
14,57.5952485950745,44.5749440715884
10,20.1901396929007,22.8999464954521
12,80.712656033029,32.9079307201458
12,67.1405943121297,32.9079307201458
7,33.8575615230146,11.6953762466002
6,18.4886193806898,7.78378378378378
10,52.103423322812,22.8999464954521
15,68.4035441068085,51.6393442622951
12,50.4584441007796,32.9079307201458
7,34.8829275890729,11.6953762466002
8,24.7260612392339,14.4486692015209
5,18.5356346986154,7.47422680412371
13,56.2178701013782,40.1318888365521
11,50.8385045952125,26.9156159068865
14,85.8877567923926,44.5749440715884
10,36.3959794375692,22.8999464954521
15,69.8075271876816,51.6393442622951
12,53.185726314715,32.9079307201458
16,90.8695939203563,59.1031390134529
6,22.9200676778187,7.78378378378378
12,39.756071827999,32.9079307201458
4,21.5209385804223,4.80519480519481
12,33.8275004466361,32.9079307201458
4,34.7088967945253,4.80519480519481
13,75.7732932201667,40.1318888365521
4,21.2812730404135,4.80519480519481
10,41.381775772552,22.8999464954521
12,64.4640671794872,32.9079307201458
13,59.8146595569895,40.1318888365521
16,72.5065634245008,59.1031390134529
15,84.4698604979411,51.6393442622951
18,86.0744172077456,75.8099352051836
17,90.6708985271062,66.1224489795918
12,56.5634861065554,32.9079307201458
13,27.611953187176,40.1318888365521
7,24.7976866881725,11.6953762466002
15,92.6191790648183,51.6393442622951
2,29.9168350518272,0.806451612903226
8,30.6611720635241,14.4486692015209
4,10.139535746994,4.80519480519481
3,38.9548907969739,2.31124807395994
8,37.2121629455635,14.4486692015209
5,23.4609723120435,7.47422680412371
9,82.3423167918275,19.1646191646192
15,70.575961810447,51.6393442622951
9,38.3583946623481,19.1646191646192
6,32.9900486443907,7.78378378378378
10,31.9364808974119,22.8999464954521
16,98.4839667495618,59.1031390134529
13,41.5941546072342,40.1318888365521
13,45.6830114615745,40.1318888365521
15,82.8621786645713,51.6393442622951
13,35.0959585253075,40.1318888365521
12,51.1901121817597,32.9079307201458
10,56.3630492068414,22.8999464954521
8,47.2692379401803,14.4486692015209
18,81.1203707996129,75.8099352051836
14,61.9697890916503,44.5749440715884
15,54.5926537821039,51.6393442622951
5,47.5881657153847,7.47422680412371
11,39.4080025148855,26.9156159068865
18,93.7585214474785,75.8099352051836
8,79.9831644425561,14.4486692015209
11,49.7330088641407,26.9156159068865
7,42.1632248792245,11.6953762466002
7,84.4376648328569,11.6953762466002
15,48.9347200824487,51.6393442622951
7,40.3202266240139,11.6953762466002
14,76.0808136529258,44.5749440715884
3,38.0112713186361,2.31124807395994
6,59.4851121315336,7.78378378378378
17,78.8840338070205,66.1224489795918
11,27.2447430558358,26.9156159068865
8,36.3407984412237,14.4486692015209
14,75.3751741362358,44.5749440715884
7,76.336866588009,11.6953762466002
15,71.6092314799635,51.6393442622951
18,95.5346966069566,75.8099352051836
18,97.2948752885403,75.8099352051836
15,55.7711459290594,51.6393442622951
9,39.1299273005871,19.1646191646192
13,84.3061738731264,40.1318888365521
12,59.7767351945998,32.9079307201458
9,44.7122097440451,19.1646191646192
16,58.6505667028222,59.1031390134529
16,85.0290334567711,59.1031390134529
13,67.6342599548813,40.1318888365521
13,65.7942179769195,40.1318888365521
10,97.1934959887456,22.8999464954521
13,94.7014667894586,40.1318888365521
8,41.9079574076843,14.4486692015209
15,75.357933349345,51.6393442622951
5,32.7406403950925,7.47422680412371
15,73.164064544534,51.6393442622951
10,68.4601241972287,22.8999464954521
10,61.2423182511711,22.8999464954521
15,61.5532907138752,51.6393442622951
14,80.7957161184637,44.5749440715884
17,70.2199069903405,66.1224489795918
14,45.2663033947089,44.5749440715884
7,48.0671823407233,11.6953762466002
18,89.1922104002249,75.8099352051836
12,34.5974034909658,32.9079307201458
10,32.8937452163344,22.8999464954521
14,66.4734426737708,44.5749440715884
9,48.519990681235,19.1646191646192
3,25.728813621244,2.31124807395994
15,73.9807848336354,51.6393442622951
15,75.5760027140562,51.6393442622951
14,58.125587704643,44.5749440715884
13,48.9536694570832,40.1318888365521
16,74.6678555722109,59.1031390134529
10,66.7150671413021,22.8999464954521
9,63.5028325288689,19.1646191646192
11,51.9414366668416,26.9156159068865
9,55.2492041973441,19.1646191646192
8,44.0010903238029,14.4486692015209
11,96.5136316487357,26.9156159068865
3,24.6086982914634,2.31124807395994
17,90.376330059842,66.1224489795918
12,53.5063242538539,32.9079307201458
8,28.6706301443734,14.4486692015209
15,74.0761247404055,51.6393442622951
17,99.3196244185216,66.1224489795918
14,92.7198550766699,44.5749440715884
11,21.8336568334624,26.9156159068865
14,98.2078178675425,44.5749440715884
15,87.0681218865963,51.6393442622951
8,21.3746105301928,14.4486692015209
7,18.606266599107,11.6953762466002
3,14.3376922950307,2.31124807395994
10,66.9445051747542,22.8999464954521
13,94.2239971318345,40.1318888365521
17,82.0273215218088,66.1224489795918
10,38.5891807532556,22.8999464954521
16,93.6490961252309,59.1031390134529
7,43.7190196236635,11.6953762466002
8,59.5088862763833,14.4486692015209
12,84.2055661123911,32.9079307201458
2,19.9483286205823,0.806451612903226
11,62.2290446954032,26.9156159068865
10,56.183395243366,22.8999464954521
8,46.8711743049848,14.4486692015209
6,17.089446723682,7.78378378378378
9,26.8901055064381,19.1646191646192
11,31.3505521804693,26.9156159068865
7,37.803533688902,11.6953762466002
12,34.3883477703399,32.9079307201458
14,63.7094078543691,44.5749440715884
15,53.5940286006823,51.6393442622951
6,20.7061004050044,7.78378378378378
6,26.6580953042315,7.78378378378378
3,23.5719996849114,2.31124807395994
11,42.7154670416987,26.9156159068865
9,19.1634562313466,19.1646191646192
14,58.3304096625042,44.5749440715884
13,74.4793386120294,40.1318888365521
10,35.7124801134725,22.8999464954521
6,22.0244938022982,7.78378378378378
10,58.7608634164845,22.8999464954521
10,40.188922460554,22.8999464954521
11,50.4697430310941,26.9156159068865
14,76.9387409323926,44.5749440715884
15,75.567341156664,51.6393442622951
11,81.048507853866,26.9156159068865
15,75.4229366048916,51.6393442622951
14,64.9029794309838,44.5749440715884
8,32.5709431838053,14.4486692015209
11,74.4010460940225,26.9156159068865
13,64.3857016218644,40.1318888365521
11,25.9127005558932,26.9156159068865
11,24.3623538725611,26.9156159068865
12,59.748141051256,32.9079307201458
10,17.7473476426217,22.8999464954521
10,28.7793499896991,22.8999464954521
5,23.047144347632,7.47422680412371
13,37.6786953280748,40.1318888365521
5,12.5717723008462,7.47422680412371
12,32.5444211283202,32.9079307201458
5,23.2039560845539,7.47422680412371
0,7.82355472772209,NA
17,61.4412866465221,66.1224489795918
7,36.133322587291,11.6953762466002
5,26.3231615930976,7.47422680412371
4,14.8141969656787,4.80519480519481
2,12.8652440419457,0.806451612903226
11,19.6864426195758,26.9156159068865
12,58.3105324581562,32.9079307201458
5,19.0314602097467,7.47422680412371
7,16.924394078347,11.6953762466002
8,44.0614992670195,14.4486692015209
9,32.0236474508557,19.1646191646192
16,72.2302365662426,59.1031390134529
13,83.2418810570844,40.1318888365521
11,57.8786786816125,26.9156159068865
10,78.0947713753013,22.8999464954521
11,55.367353540385,26.9156159068865
9,74.3098263616428,19.1646191646192
13,82.311014056177,40.1318888365521
8,57.5003455499586,14.4486692015209
13,34.0636696454164,40.1318888365521
4,24.3146210391095,4.80519480519481
15,79.8475065090962,51.6393442622951
12,40.6811163475753,32.9079307201458
9,23.1169217530976,19.1646191646192
12,54.6614415562786,32.9079307201458
14,60.2457612877743,44.5749440715884
14,87.3015492420771,44.5749440715884
9,43.0466794490054,19.1646191646192
13,31.937252180558,40.1318888365521
13,69.9990588429415,40.1318888365521
15,88.5318281728645,51.6393442622951
13,48.3798895880088,40.1318888365521
12,40.3131871732921,32.9079307201458
13,54.9083692852325,40.1318888365521
10,34.9265588007159,22.8999464954521
14,69.5426155806611,44.5749440715884
10,68.585324243631,22.8999464954521
11,46.684213882897,26.9156159068865
10,12.7928909333042,22.8999464954521
10,25.8962068075659,22.8999464954521
7,33.9789663693938,11.6953762466002
5,43.7865835340923,7.47422680412371
6,13.3436264589581,7.78378378378378
7,24.9376501233009,11.6953762466002
11,43.1552218455554,26.9156159068865
3,17.4736465948388,2.31124807395994
10,30.4834400943285,22.8999464954521
14,53.3443474899962,44.5749440715884
4,25.7035041469818,4.80519480519481
11,20.7035323136962,26.9156159068865
11,38.3357439335016,26.9156159068865
4,22.2550196852357,4.80519480519481
5,18.6606132896264,7.47422680412371
6,16.5731236938224,7.78378378378378
5,22.3671404739459,7.47422680412371
5,24.1273930260701,7.47422680412371
1,16.6959970061725,0.297619047619048
6,32.6831761444303,7.78378378378378
5,27.5952048253652,7.47422680412371
12,32.3800941706218,32.9079307201458
2,26.092110613689,0.806451612903226
11,45.5905671433002,26.9156159068865
12,38.2289244154369,32.9079307201458
14,77.9571917382703,44.5749440715884
13,48.3795269761613,40.1318888365521
13,90.1269798958142,40.1318888365521
13,51.6363096522844,40.1318888365521
14,56.7093906339184,44.5749440715884
12,34.8962814081374,32.9079307201458
15,59.9434315024018,51.6393442622951
13,38.2356057047099,40.1318888365521
11,51.0454413533563,26.9156159068865
12,62.4087885585121,32.9079307201458
13,41.3131318284431,40.1318888365521
10,45.6335762611635,22.8999464954521
10,35.6304094723931,22.8999464954521
11,47.370797133789,26.9156159068865
15,55.341059671804,51.6393442622951
8,98.7592025799327,14.4486692015209
13,55.0516172181612,40.1318888365521
7,49.1796355100093,11.6953762466002
13,73.0241490943963,40.1318888365521
8,28.6174996545366,14.4486692015209
14,80.6341278565661,44.5749440715884
10,26.9256976261678,22.8999464954521
12,62.1972763460248,32.9079307201458
13,60.9474461631781,40.1318888365521
13,77.4508395153929,40.1318888365521
11,65.1025411874618,26.9156159068865
15,54.3407820401078,51.6393442622951
4,10.8610834930259,4.80519480519481
7,49.1685736374938,11.6953762466002
17,91.9729576689937,66.1224489795918
10,36.1990956325403,22.8999464954521
13,50.1950234198068,40.1318888365521
17,92.4772556513512,66.1224489795918
15,85.134957710214,51.6393442622951
